Attrition_Flag,Customer_Age,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Tenure_Months,Avg_Trans_per_Month,Credit_Utilization,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
1,49,1,6,2,4,26723.0,0,26723.0,0.716,2138,43,0.593,0.0,36,59.388888888888886,0.08000598735171949,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,55,2,5,1,4,3949.0,2024,1925.0,0.667,3495,64,0.882,0.513,49,71.3265306122449,0.8850341858698405,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,49,4,3,2,2,5937.0,2120,3817.0,0.654,4228,70,0.75,0.357,39,108.41025641025641,0.7121441805625737,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,40,4,3,2,4,18806.0,1192,17614.0,0.745,3142,62,0.824,0.063,24,130.91666666666666,0.1670743379772413,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,45,3,3,2,6,3512.0,2517,995.0,0.597,1801,48,0.548,0.717,35,51.457142857142856,0.5128132118451025,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,44,3,4,3,0,1975.0,1264,711.0,0.671,2959,63,0.8,0.64,36,82.19444444444444,1.4982278481012659,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,41,4,5,2,3,2888.0,821,2067.0,0.931,4713,77,1.026,0.284,33,142.8181818181818,1.6319252077562327,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,47,4,2,2,3,2263.0,0,2263.0,0.752,2385,33,0.375,0.0,36,66.25,1.0539107379584622,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,38,1,3,3,4,26792.0,1671,25121.0,0.938,3587,66,0.571,0.062,36,99.63888888888889,0.13388324873096447,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1,52,4,4,1,3,9375.0,1625,7750.0,0.532,2108,51,0.5,0.173,36,58.55555555555556,0.22485333333333332,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1,48,2,3,1,4,2806.0,2514,292.0,0.341,1757,35,0.4,0.896,35,50.2,0.6261582323592302,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,41,2,4,2,2,1478.0,524,954.0,0.751,2180,46,0.643,0.355,28,77.85714285714286,1.4749661705006767,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,53,3,6,2,2,6836.0,1607,5229.0,0.524,4421,74,0.542,0.235,36,122.80555555555556,0.6467232299590404,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,47,4,6,1,3,8757.0,0,8757.0,0.507,2108,47,0.516,0.0,28,75.28571428571429,0.24072170834760762,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,40,3,6,3,2,10529.0,0,10529.0,0.729,4583,87,0.851,0.0,29,158.0344827586207,0.4352740051286922,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,61,0,6,1,4,2122.0,975,1147.0,0.807,5224,85,0.667,0.459,49,106.61224489795919,2.461828463713478,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,45,3,5,2,1,2883.0,1732,1151.0,0.638,4053,85,0.635,0.601,38,106.65789473684211,1.4058272632674298,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
1,56,1,2,4,3,2339.0,0,2339.0,0.493,1542,45,0.607,0.0,37,41.67567567567568,0.6592560923471569,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,57,3,6,3,1,5225.0,2290,2935.0,0.962,4239,69,0.683,0.438,47,90.19148936170212,0.8112918660287082,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,48,2,5,2,4,2582.0,1399,1183.0,0.559,2144,42,0.909,0.542,41,52.292682926829265,0.8303640588690937,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,60,1,6,2,1,11524.0,0,11524.0,0.682,3598,72,0.532,0.0,55,65.41818181818182,0.31221797986810135,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,49,4,3,3,4,13039.0,1840,11199.0,0.793,4010,69,0.5,0.141,36,111.38888888888889,0.30753892169644914,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,50,4,5,3,3,2509.0,0,2509.0,0.702,2281,41,0.367,0.0,41,55.63414634146341,0.909127142287764,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,65,1,5,2,2,1456.0,867,589.0,0.725,3953,69,0.725,0.595,56,70.58928571428571,2.7149725274725274,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,57,2,5,1,2,5612.0,1884,3728.0,0.77,4734,83,0.886,0.336,44,107.5909090909091,0.8435495367070563,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,51,3,6,1,3,3025.0,1912,1113.0,0.674,4626,78,0.773,0.632,35,132.17142857142858,1.5292561983471074,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,40,5,3,2,4,4205.0,2517,1688.0,0.652,4256,69,0.725,0.599,29,146.75862068965517,1.012128418549346,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,55,1,6,2,3,3515.0,2517,998.0,1.051,4313,72,0.8,0.716,42,102.69047619047619,1.227027027027027,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,52,2,6,3,2,26174.0,1864,24310.0,0.684,4551,65,0.667,0.071,44,103.43181818181819,0.17387483762512418,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,44,4,5,3,2,1602.0,1044,558.0,0.781,5428,85,0.635,0.652,25,217.12,3.3882646691635454,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,49,4,4,1,3,29939.0,0,29939.0,0.963,4305,63,0.658,0.0,36,119.58333333333333,0.14379237783493104,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,49,2,3,1,3,2115.0,1598,517.0,0.934,4450,68,0.545,0.756,41,108.53658536585365,2.104018912529551,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,42,3,2,2,3,5298.0,0,5298.0,0.857,2431,37,0.542,0.0,30,81.03333333333333,0.45885239713099285,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,56,3,4,3,1,2433.0,1947,486.0,0.816,4269,88,0.76,0.8,49,87.12244897959184,1.7546239210850803,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,60,1,5,2,2,1443.0,0,1443.0,0.875,4673,59,0.735,0.0,49,95.36734693877551,3.2383922383922386,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,50,1,4,1,4,9758.0,1792,7966.0,0.626,4134,60,0.765,0.184,37,111.72972972972973,0.423652387784382,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,42,3,6,3,0,4562.0,2258,2304.0,0.861,3740,55,0.833,0.495,34,110.0,0.8198158702323542,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,65,1,3,3,2,1438.3,0,1438.3,0.907,4022,61,0.649,0.0,46,87.43478260869566,2.7963568101230623,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
0,41,3,4,2,4,4210.0,1597,2613.0,0.733,4342,72,0.674,0.379,36,120.61111111111111,1.031353919239905,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,57,3,3,0,3,1438.3,0,1438.3,0.429,2113,38,0.267,0.0,51,41.431372549019606,1.4690954599179586,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0,48,4,4,2,4,24931.0,1353,23578.0,0.612,5031,79,0.646,0.054,39,129.0,0.2017969596085195,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,47,4,3,1,3,8854.0,2382,6472.0,0.67,4768,81,0.929,0.269,33,144.4848484848485,0.538513666139598,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,62,0,3,1,1,2230.0,1716,514.0,0.811,4027,75,0.5,0.77,56,71.91071428571429,1.8058295964125561,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,46,4,5,1,2,28327.0,582,27745.0,0.912,3475,52,0.733,0.021,38,91.44736842105263,0.12267448017792212,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,56,2,5,3,4,2500.0,1298,1202.0,0.626,3673,72,0.565,0.519,36,102.02777777777777,1.4692,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0,41,3,4,1,3,9246.0,0,9246.0,0.658,4611,91,0.569,0.0,33,139.72727272727272,0.49870214146658015,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,43,3,5,3,3,11155.0,1583,9572.0,1.061,3504,60,0.765,0.142,28,125.14285714285714,0.3141192290452712,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,43,3,4,2,3,11926.0,1766,10160.0,0.875,3778,84,0.75,0.148,30,125.93333333333334,0.31678685225557607,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,54,3,6,3,3,5501.0,0,5501.0,0.519,2050,51,0.821,0.0,44,46.59090909090909,0.37265951645155426,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,45,4,3,2,1,2110.0,844,1266.0,1.109,4812,77,0.604,0.4,40,120.3,2.2805687203791467,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,49,4,5,3,2,12994.0,904,12090.0,0.627,3734,74,0.85,0.07,34,109.82352941176471,0.2873633984916115,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,52,2,3,1,2,29551.0,2095,27456.0,1.1,3226,63,0.853,0.071,45,71.68888888888888,0.10916720246353762,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
1,46,2,2,2,2,5054.0,2517,2537.0,0.605,2027,39,0.393,0.498,36,56.30555555555556,0.4010684606252473,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,45,2,6,2,3,3136.0,2253,883.0,0.722,4674,67,0.763,0.718,28,166.92857142857142,1.4904336734693877,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,43,2,3,3,4,6109.0,1549,4560.0,0.683,4430,69,0.865,0.254,35,126.57142857142857,0.7251596005892945,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,49,2,4,3,1,3989.0,2514,1475.0,0.469,5189,82,0.519,0.63,36,144.13888888888889,1.3008272750062673,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,33,1,3,1,3,3315.0,1243,2072.0,0.709,4006,65,0.548,0.375,13,308.15384615384613,1.208446455505279,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,52,2,5,4,2,34516.0,1938,32578.0,0.807,2275,46,0.438,0.056,45,50.55555555555556,0.06591146135125739,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,40,2,3,2,2,1794.0,1019,775.0,0.692,4455,63,0.658,0.568,28,159.10714285714286,2.483277591973244,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,51,3,4,3,4,5993.0,1582,4411.0,0.44,3464,64,0.684,0.264,36,96.22222222222223,0.5780076756215585,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
0,44,3,3,2,1,8320.0,0,8320.0,0.421,4128,82,0.491,0.0,31,133.16129032258064,0.49615384615384617,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,62,1,2,3,4,1930.0,0,1930.0,0.331,1971,45,0.25,0.0,36,54.75,1.0212435233160622,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,45,3,5,3,0,2329.0,1465,864.0,0.815,4286,86,0.72,0.629,32,133.9375,1.8402747960498067,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,55,1,3,3,0,1438.3,756,682.3,1.012,4436,73,0.622,0.526,36,123.22222222222223,3.084196621010916,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
1,55,3,2,3,1,18128.0,0,18128.0,0.71,2503,49,0.885,0.0,45,55.62222222222222,0.13807369814651368,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,48,2,3,3,4,10642.0,1715,8927.0,0.705,4183,74,0.762,0.161,35,119.51428571428572,0.3930652133057696,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0,38,0,5,1,4,2230.0,0,2230.0,0.896,3766,63,0.909,0.0,26,144.84615384615384,1.6887892376681615,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,52,1,6,2,0,6946.0,0,6946.0,0.745,4058,88,0.725,0.0,42,96.61904761904762,0.5842211344658796,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,50,2,5,2,4,9716.0,874,8842.0,0.775,5007,91,0.655,0.09,39,128.3846153846154,0.5153355290242898,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,58,0,6,3,1,4377.0,1500,2877.0,0.789,3900,62,0.938,0.343,36,108.33333333333333,0.8910212474297464,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
1,42,2,3,3,3,2516.0,0,2516.0,0.53,2257,51,0.545,0.0,34,66.38235294117646,0.8970588235294118,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
0,52,2,4,2,4,34516.0,0,34516.0,0.775,4037,87,0.706,0.0,46,87.76086956521739,0.11696025031869278,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,55,3,6,3,4,1844.0,0,1844.0,0.729,4564,82,0.608,0.0,43,106.13953488372093,2.475054229934924,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,48,3,4,3,2,13233.0,1106,12127.0,0.882,4288,47,0.621,0.084,39,109.94871794871794,0.3240383888762941,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,41,4,5,2,2,34516.0,1433,33083.0,0.758,2589,57,0.676,0.042,31,83.51612903225806,0.07500869162127709,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
0,48,2,3,3,4,1593.0,0,1593.0,0.718,4004,76,0.652,0.0,36,111.22222222222223,2.5134965473948525,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
0,50,1,4,2,3,8589.0,685,7904.0,0.858,3553,63,0.909,0.08,41,86.65853658536585,0.4136686459424846,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,53,3,1,3,4,1714.0,0,1714.0,0.661,2279,46,0.533,0.0,47,48.48936170212766,1.3296382730455076,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,46,3,6,1,2,1438.3,845,593.3,0.642,3631,67,0.763,0.587,36,100.86111111111111,2.524508099840089,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,50,4,6,2,2,2433.0,1948,485.0,0.752,4668,69,0.643,0.801,36,129.66666666666666,1.9186189889025893,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,47,4,5,2,4,21148.0,1746,19402.0,0.853,3370,69,0.769,0.083,40,84.25,0.15935313031965198,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,65,0,3,3,3,7487.0,1953,5534.0,0.891,4070,63,0.658,0.261,50,81.4,0.543608922131695,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,47,4,1,3,3,5798.0,2517,3281.0,0.58,1860,43,0.433,0.434,42,44.285714285714285,0.32080027595722665,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
